Unamed,Source Port,Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min, Bwd Packet Length Mean,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max,Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count, ACK Flag Count,URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size,Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std, Idle Max,Idle Min,SimillarHTTP, Inbound,Label
50816.7,19287.6,503033.8,465.8,2,2,0,2944,0,40298.8,40298.8,1380,0,0,0,0,2.76E+09,2000000,1,0,1,54.6,1,1,0,1,54.6,0,0,0,0,0,0,0,0,-2,0,2000000,0,1380,40298.8,40298.8,0,0,0,0,0,0,0,0,0,0,0,2070,60448.2,0,-2,-54.8,0,0,0,0,0,2,2760,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
50998,19428.4,506667.4,469.2,1,2,0,2944,0,40593.2,40593.2,1472,0,0,0,0,1.47E+09,1000000,2,0,2,55,2,2,0,2,55,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,40593.2,40593.2,0,0,0,0,0,0,0,0,0,0,0,2208,60889.8,0,-2,-55.2,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
51179.3,19569.2,510301,472.6,1,2,0,2944,0,40887.6,40887.6,1411,0,0,0,0,2.82E+09,2000000,1,0,1,55.4,1,1,0,1,55.4,0,0,0,0,0,0,0,0,-2,0,2000000,0,1411,40887.6,40887.6,0,0,0,0,0,0,0,0,0,0,0,2116.5,61331.4,0,-2,-55.6,0,0,0,0,0,2,2822,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
51360.6,19710,513934.6,476,1,2,0,2944,0,41182,41182,1472,0,0,0,0,1.47E+09,1000000,2,0,2,55.8,2,2,0,2,55.8,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,41182,41182,0,0,0,0,0,0,0,0,0,0,0,2208,61773,0,-2,-56,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
51541.9,19850.8,517568.2,479.4,1,2,0,2944,0,41476.4,41476.4,1472,0,0,0,0,1.47E+09,1000000,2,0,2,56.2,2,2,0,2,56.2,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,41476.4,41476.4,0,0,0,0,0,0,0,0,0,0,0,2208,62214.6,0,-2,-56.4,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.428,700,56101,51,1,2,0,2944,0,2026.8,2321.2,1472,1,0,0,0,1.47E+09,1000000,2,0,2,1,2,2,0,2,2.6,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,1302,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1952,0,-2,-2.29,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1, BENING
27274.7,1010.6,30665.8,23.8,1,2,0,2944,0,2026.8,2026.8,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,2.6,3,3,0,3,2.6,0,0,0,0,0,0,0,0,-2,0,666666.6667,0,1472,2026.8,2026.8,0,0,0,0,0,0,0,0,0,0,0,2208,3040.2,0,-2,-2.8,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.428,700,56101,51,1,2,0,2944,0,2026.8,2321.2,1403,1,0,0,0,1.40E+09,1000000,2,0,2,1,2,2,0,2,2.6,0,0,0,0,0,0,0,0,-2,0,1000000,0,1403,1302,1472,0,0,0,0,0,0,0,0,0,0,0,2104.5,1952,0,-2,-2.29,0,0,0,0,0,2,2806,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1, BENING
51723.2,19991.6,521201.8,482.8,1,2,0,2944,0,41770.8,41770.8,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,56.6,3,3,0,3,56.6,0,0,0,0,0,0,0,0,-2,0,666666.6667,0,1472,41770.8,41770.8,0,0,0,0,0,0,0,0,0,0,0,2208,62656.2,0,-2,-56.8,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
51904.5,20132.4,524835.4,486.2,1,2,0,2944,0,42065.2,42065.2,1472,0,0,0,0,1.47E+09,1000000,2,0,2,57,2,2,0,2,57,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,42065.2,42065.2,0,0,0,0,0,0,0,0,0,0,0,2208,63097.8,0,-2,-57.2,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
52085.8,20273.2,528469,489.6,1,2,0,2944,0,42359.6,42359.6,1393,0,0,0,0,1.39E+09,1000000,2,0,2,57.4,2,2,0,2,57.4,0,0,0,0,0,0,0,0,-2,0,1000000,0,1393,42359.6,42359.6,0,0,0,0,0,0,0,0,0,0,0,2089.5,63539.4,0,-2,-57.6,0,0,0,0,0,2,2786,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
52267.1,20414,532102.6,493,1,2,0,2944,0,42654,42654,1472,0,0,0,0,1.47E+09,1000000,2,0,2,57.8,2,2,0,2,57.8,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,42654,42654,0,0,0,0,0,0,0,0,0,0,0,2208,63981,0,-2,-58,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
52448.4,20554.8,535736.2,496.4,1,2,0,2928,0,42948.4,42948.4,1472,0,0,0,0,1.47E+09,1000000,2,0,2,58.2,2,2,0,2,58.2,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,42948.4,42948.4,0,0,0,0,0,0,0,0,0,0,0,2208,64422.6,0,-2,-58.4,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.429,700,56101,51,1,2,0,2928,0,2026.8,2321.2,1472,1,0,0,0,1.47E+09,1000000,2,0,2,1,2,2,0,2,2.6,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,1302,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1952,0,-2,-2.3,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1, BENING
27275.7,1011.6,30665.8,23.8,1,2,0,2944,0,2026.8,2026.8,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2.6,2,2,0,2,2.6,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,2026.8,2026.8,0,0,0,0,0,0,0,0,0,0,0,2208,3040.2,0,-2,-2.8,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.429,700,56101,51,1,2,0,2944,0,2026.8,2321.2,1472,1,0,0,0,9.81E+08,666666.6667,3,0,3,1,3,3,0,3,2.6,0,0,0,0,0,0,0,0,-2,0,666666.6667,0,1472,1302,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1952,0,-2,-2.3,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1, BENING
52629.7,20695.6,539369.8,499.8,1,2,0,2944,0,43242.8,43242.8,1472,0,0,0,0,1.47E+09,1000000,2,0,2,58.6,2,2,0,2,58.6,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,43242.8,43242.8,0,0,0,0,0,0,0,0,0,0,0,2208,64864.2,0,-2,-58.8,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
52811,20836.4,543003.4,503.2,2,2,0,2944,0,43537.2,43537.2,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,59,3,3,0,3,59,0,0,0,0,0,0,0,0,-2,0,666666.6667,0,1472,43537.2,43537.2,0,0,0,0,0,0,0,0,0,0,0,2208,65305.8,0,-2,-59.2,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
52992.3,20977.2,546637,506.6,1,2,0,2944,0,43831.6,43831.6,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,59.4,3,3,0,3,59.4,0,0,0,0,0,0,0,0,-2,0,666666.6667,0,1472,43831.6,43831.6,0,0,0,0,0,0,0,0,0,0,0,2208,65747.4,0,-2,-59.6,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
53173.6,21118,550270.6,510,1,2,0,2944,0,44126,44126,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,59.8,3,3,0,3,59.8,0,0,0,0,0,0,0,0,-2,0,666666.6667,0,1472,44126,44126,0,0,0,0,0,0,0,0,0,0,0,2208,66189,0,-2,-60,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
53354.9,21258.8,553904.2,513.4,2,2,0,2944,0,44420.4,44420.4,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,60.2,3,3,0,3,60.2,0,0,0,0,0,0,0,0,-2,0,666666.6667,0,1472,44420.4,44420.4,0,0,0,0,0,0,0,0,0,0,0,2208,66630.6,0,-2,-60.4,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.43,700,56101,51,1,2,0,2944,0,2026.8,2321.2,1472,1,0,0,0,1.47E+09,1000000,2,0,2,1,2,2,0,2,2.6,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,1302,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1952,0,-2,-2.31,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1, BENING
27276.7,1012.6,30665.8,23.8,1,2,0,2944,0,2026.8,2026.8,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2.6,2,2,0,2,2.6,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,2026.8,2026.8,0,0,0,0,0,0,0,0,0,0,0,2208,3040.2,0,-2,-2.8,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.43,700,56101,51,1,2,0,2944,0,2026.8,2321.2,1472,1,0,0,0,1.47E+09,1000000,2,0,2,1,2,2,0,2,2.6,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,1302,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1952,0,-2,-2.31,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1, BENING
53536.2,21399.6,557537.8,516.8,2,2,0,2944,0,44714.8,44714.8,1398,0,0,0,0,1.40E+09,1000000,2,0,2,60.6,2,2,0,2,60.6,0,0,0,0,0,0,0,0,-2,0,1000000,0,1398,44714.8,44714.8,0,0,0,0,0,0,0,0,0,0,0,2097,67072.2,0,-2,-60.8,0,0,0,0,0,2,2796,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
53717.5,21540.4,561171.4,520.2,2,2,0,2944,0,45009.2,45009.2,1472,0,0,0,0,1.47E+09,1000000,2,0,2,61,2,2,0,2,61,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,45009.2,45009.2,0,0,0,0,0,0,0,0,0,0,0,2208,67513.8,0,-2,-61.2,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
53898.8,21681.2,564805,523.6,2,2,0,2736,0,45303.6,45303.6,1472,0,0,0,0,1.47E+09,1000000,2,0,2,61.4,2,2,0,2,61.4,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,45303.6,45303.6,0,0,0,0,0,0,0,0,0,0,0,2208,67955.4,0,-2,-61.6,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
54080.1,21822,568438.6,527,1,2,0,2944,0,45598,45598,1464,0,0,0,0,9.76E+08,666666.6667,3,0,3,61.8,3,3,0,3,61.8,0,0,0,0,0,0,0,0,-2,0,666666.6667,0,1464,45598,45598,0,0,0,0,0,0,0,0,0,0,0,2196,68397,0,-2,-62,0,0,0,0,0,2,2928,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
54261.4,21962.8,572072.2,530.4,2,2,0,2944,0,45892.4,45892.4,1472,0,0,0,0,1.47E+09,1000000,2,0,2,62.2,2,2,0,2,62.2,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,45892.4,45892.4,0,0,0,0,0,0,0,0,0,0,0,2208,68838.6,0,-2,-62.4,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.431,700,56101,51,1,2,0,2944,0,2026.8,2321.2,1472,1,0,0,0,1.47E+09,1000000,2,0,2,1,2,2,0,2,2.6,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,1302,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1952,0,-2,-2.32,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1, BENING
27277.7,1013.6,30665.8,23.8,2,2,0,2944,0,2026.8,2026.8,1403,0,0,0,0,1.40E+09,1000000,2,0,2,2.6,2,2,0,2,2.6,0,0,0,0,0,0,0,0,-2,0,1000000,0,1403,2026.8,2026.8,0,0,0,0,0,0,0,0,0,0,0,2104.5,3040.2,0,-2,-2.8,0,0,0,0,0,2,2806,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.431,700,56101,51,1,2,0,2944,0,2026.8,2321.2,1464,1,0,0,0,9.76E+08,666666.6667,3,0,3,1,3,3,0,3,2.6,0,0,0,0,0,0,0,0,-2,0,666666.6667,0,1464,1302,1472,0,0,0,0,0,0,0,0,0,0,0,2196,1952,0,-2,-2.32,0,0,0,0,0,2,2928,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1, BENING
54442.7,22103.6,575705.8,533.8,2,2,0,2944,0,46186.8,46186.8,1472,0,0,0,0,1.47E+09,1000000,2,0,2,62.6,2,2,0,2,62.6,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,46186.8,46186.8,0,0,0,0,0,0,0,0,0,0,0,2208,69280.2,0,-2,-62.8,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
54624,22244.4,579339.4,537.2,48,2,0,2944,0,46481.2,46481.2,1472,0,0,0,0,1.47E+09,1000000,2,0,2,63,2,2,0,2,63,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,46481.2,46481.2,0,0,0,0,0,0,0,0,0,0,0,2208,69721.8,0,-2,-63.2,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
54805.3,22385.2,582973,540.6,1,2,0,2944,0,46775.6,46775.6,1365,0,0,0,0,2.73E+09,2000000,1,0,1,63.4,1,1,0,1,63.4,0,0,0,0,0,0,0,0,-2,0,2000000,0,1365,46775.6,46775.6,0,0,0,0,0,0,0,0,0,0,0,2047.5,70163.4,0,-2,-63.6,0,0,0,0,0,2,2730,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
54986.6,22526,586606.6,544,1,2,0,2944,0,47070,47070,1472,0,0,0,0,1.47E+09,1000000,2,0,2,63.8,2,2,0,2,63.8,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,47070,47070,0,0,0,0,0,0,0,0,0,0,0,2208,70605,0,-2,-64,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
55167.9,22666.8,590240.2,547.4,1,2,0,2944,0,47364.4,47364.4,1380,0,0,0,0,1.38E+09,1000000,2,0,2,64.2,2,2,0,2,64.2,0,0,0,0,0,0,0,0,-2,0,1000000,0,1380,47364.4,47364.4,0,0,0,0,0,0,0,0,0,0,0,2070,71046.6,0,-2,-64.4,0,0,0,0,0,2,2760,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.432,700,56101,51,2,2,0,2944,0,2026.8,2321.2,1319,1,0,0,0,2.64E+09,2000000,1,0,1,1,1,1,0,1,2.6,0,0,0,0,0,0,0,0,-2,0,2000000,0,1319,1302,1472,0,0,0,0,0,0,0,0,0,0,0,1978.5,1952,0,-2,-2.33,0,0,0,0,0,2,2638,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1, BENING
27278.7,1014.6,30665.8,23.8,1,2,0,2944,0,2026.8,2026.8,1327,0,0,0,0,2.65E+09,2000000,1,0,1,2.6,1,1,0,1,2.6,0,0,0,0,0,0,0,0,-2,0,2000000,0,1327,2026.8,2026.8,0,0,0,0,0,0,0,0,0,0,0,1990.5,3040.2,0,-2,-2.8,0,0,0,0,0,2,2654,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.432,700,56101,51,2,2,0,2944,0,2026.8,2321.2,736,1,0,0,0,7.36E+08,1000000,2,0,2,1,2,2,0,2,2.6,0,0,0,0,0,0,0,0,-2,0,1000000,0,736,1302,1472,0,0,0,0,0,0,0,0,0,0,0,1104,1952,0,-2,-2.33,0,0,0,0,0,2,1472,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1, BENING
55349.2,22807.6,593873.8,550.8,46,2,0,2944,0,47658.8,47658.8,1472,0,0,0,0,1.47E+09,1000000,2,0,2,64.6,2,2,0,2,64.6,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,47658.8,47658.8,0,0,0,0,0,0,0,0,0,0,0,2208,71488.2,0,-2,-64.8,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
55530.5,22948.4,597507.4,554.2,2,2,0,2848,0,47953.2,47953.2,1375,0,0,0,0,1.38E+09,1000000,2,0,2,65,2,2,0,2,65,0,0,0,0,0,0,0,0,-2,0,1000000,0,1375,47953.2,47953.2,0,0,0,0,0,0,0,0,0,0,0,2062.5,71929.8,0,-2,-65.2,0,0,0,0,0,2,2750,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
55711.8,23089.2,601141,557.6,1,2,0,2944,0,48247.6,48247.6,1108,0,0,0,0,4.62E+07,41666.66667,48,0,48,65.4,48,48,0,48,65.4,0,0,0,0,0,0,0,0,-2,0,41666.66667,0,1108,48247.6,48247.6,0,0,0,0,0,0,0,0,0,0,0,1662,72371.4,0,-2,-65.6,0,0,0,0,0,2,2216,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
55893.1,23230,604774.6,561,1,2,0,2944,0,48542,48542,1472,0,0,0,0,1.47E+09,1000000,2,0,2,65.8,2,2,0,2,65.8,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,48542,48542,0,0,0,0,0,0,0,0,0,0,0,2208,72813,0,-2,-66,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
56074.4,23370.8,608408.2,564.4,1,2,0,2944,0,48836.4,48836.4,1449,0,0,0,0,2.90E+09,2000000,1,0,1,66.2,1,1,0,1,66.2,0,0,0,0,0,0,0,0,-2,0,2000000,0,1449,48836.4,48836.4,0,0,0,0,0,0,0,0,0,0,0,2173.5,73254.6,0,-2,-66.4,0,0,0,0,0,2,2898,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.433,700,56101,51,2,2,0,2928,0,2026.8,2321.2,1472,1,0,0,0,1.47E+09,1000000,2,0,2,1,2,2,0,2,2.6,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,1302,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1952,0,-2,-2.34,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1, BENING
27279.7,1015.6,30665.8,23.8,2,2,0,2944,0,2026.8,2026.8,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2.6,2,2,0,2,2.6,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,2026.8,2026.8,0,0,0,0,0,0,0,0,0,0,0,2208,3040.2,0,-2,-2.8,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.433,700,56101,51,48,2,0,2944,0,2026.8,2321.2,1472,1,0,0,0,9.81E+08,666666.6667,3,0,3,1,3,3,0,3,2.6,0,0,0,0,0,0,0,0,-2,0,666666.6667,0,1472,1302,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1952,0,-2,-2.34,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1, BENING
56255.7,23511.6,612041.8,567.8,1,2,0,2944,0,49130.8,49130.8,1327,0,0,0,0,1.33E+09,1000000,2,0,2,66.6,2,2,0,2,66.6,0,0,0,0,0,0,0,0,-2,0,1000000,0,1327,49130.8,49130.8,0,0,0,0,0,0,0,0,0,0,0,1990.5,73696.2,0,-2,-66.8,0,0,0,0,0,2,2654,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
56437,23652.4,615675.4,571.2,1,2,0,2944,0,49425.2,49425.2,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,67,3,3,0,3,67,0,0,0,0,0,0,0,0,-2,0,666666.6667,0,1472,49425.2,49425.2,0,0,0,0,0,0,0,0,0,0,0,2208,74137.8,0,-2,-67.2,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
56618.3,23793.2,619309,574.6,1,2,0,2944,0,49719.6,49719.6,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,67.4,3,3,0,3,67.4,0,0,0,0,0,0,0,0,-2,0,666666.6667,0,1472,49719.6,49719.6,0,0,0,0,0,0,0,0,0,0,0,2208,74579.4,0,-2,-67.6,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
56799.6,23934,622942.6,578,2,2,0,2928,0,50014,50014,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,67.8,3,3,0,3,67.8,0,0,0,0,0,0,0,0,-2,0,666666.6667,0,1472,50014,50014,0,0,0,0,0,0,0,0,0,0,0,2208,75021,0,-2,-68,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
56980.9,24074.8,626576.2,581.4,1,2,0,1472,0,50308.4,50308.4,1316,0,0,0,0,2.63E+09,2000000,1,0,1,68.2,1,1,0,1,68.2,0,0,0,0,0,0,0,0,-2,0,2000000,0,1316,50308.4,50308.4,0,0,0,0,0,0,0,0,0,0,0,1974,75462.6,0,-2,-68.4,0,0,0,0,0,2,2632,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.434,700,56101,51,1,2,0,2944,0,2026.8,2321.2,1472,1,0,0,0,1.47E+09,1000000,2,0,2,1,2,2,0,2,2.6,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,1302,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1952,0,-2,-2.35,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1, BENING
27280.7,1016.6,30665.8,23.8,2,2,0,2944,0,2026.8,2026.8,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,2.6,3,3,0,3,2.6,0,0,0,0,0,0,0,0,-2,0,666666.6667,0,1472,2026.8,2026.8,0,0,0,0,0,0,0,0,0,0,0,2208,3040.2,0,-2,-2.8,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
28879.434,700,56101,51,1,2,0,2944,0,2026.8,2321.2,1372,1,0,0,0,2.74E+09,2000000,1,0,1,1,1,1,0,1,2.6,0,0,0,0,0,0,0,0,-2,0,2000000,0,1372,1302,1472,0,0,0,0,0,0,0,0,0,0,0,2058,1952,0,-2,-2.35,0,0,0,0,0,2,2744,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1, BENING
57162.2,24215.6,630209.8,584.8,1,2,0,2944,0,50602.8,50602.8,1375,0,0,0,0,2.75E+09,2000000,1,0,1,68.6,1,1,0,1,68.6,0,0,0,0,0,0,0,0,-2,0,2000000,0,1375,50602.8,50602.8,0,0,0,0,0,0,0,0,0,0,0,2062.5,75904.2,0,-2,-68.8,0,0,0,0,0,2,2750,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
57343.5,24356.4,633843.4,588.2,1,2,0,2944,0,50897.2,50897.2,1385,0,0,0,0,1.39E+09,1000000,2,0,2,69,2,2,0,2,69,0,0,0,0,0,0,0,0,-2,0,1000000,0,1385,50897.2,50897.2,0,0,0,0,0,0,0,0,0,0,0,2077.5,76345.8,0,-2,-69.2,0,0,0,0,0,2,2770,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
57524.8,24497.2,637477,591.6,2,2,0,2944,0,51191.6,51191.6,1472,0,0,0,0,1.47E+09,1000000,2,0,2,69.4,2,2,0,2,69.4,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,51191.6,51191.6,0,0,0,0,0,0,0,0,0,0,0,2208,76787.4,0,-2,-69.6,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
57706.1,24638,641110.6,595,1,2,0,2944,0,51486,51486,1472,0,0,0,0,1.47E+09,1000000,2,0,2,69.8,2,2,0,2,69.8,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,51486,51486,0,0,0,0,0,0,0,0,0,0,0,2208,77229,0,-2,-70,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DDoS_LDAP
